	ID	Locutor	Duração	F01m	F01v	F02m	F02v	F03m	F03v	F04m	F04v	Fdm	Fdv	Intensidade	F0m	F0v	SHRm	SHRv	CPPm	CPPv	H12m	H12v	H24m	H24v	H42km	H42kv	H2k5km	H2k5kv	tag	Posiçao	Fonetica	Fonologica	Ditongo	Palavra	Tonicidade	Precedente	Seguinte	Fechada	Silabas	Oral	LetraPre	LetraSeg	Sexo	Arquivo	CLASS_00	CLASS_01	CLASS_02	CLASS_03	CLASS_04	CLASS_05	CLASS_06	CLASS_07	CLASS_08	CLASS_09
336	336	5	-0.3450149528759986	-0.716545135082929	0.4655581412385472	0.6834040944880114	2.2206570326055166	0.7372047609208897	0.2773622444192347	0.4705314294406791	1.8694223145121347	0.7046125514008538	1.7343755037336044	-0.14456954855899184	-0.7636231237018968	-0.24792573057849687	-0.9126619146742613	-0.8210412082554444	-0.772216897212842	-0.6115111434569537	1.000608854573573	0.019069516785194814	0.7501984137725709	-0.01720529048521042	0.08329933814270028	-0.02509234693832461	1.060165541107334	0.00603361263330914	'en-completamente-5-T-0'	3	'en'	'mẽɪ̃'	0	'completamente'	'T'	'm'	'ɪ'	1	5	0	'm'	'n'	'M'	'Locutor_0005M_M1_S'	0	1	1	0	1	1	1	0	1	1
337	337	5	-0.1817550331743326	0.09094309845965659	-0.2794440404660188	1.6729088955370761	-0.6128887238597215	1.3671772143580552	0.3149036050568374	0.7823201977763501	-0.33873880400953493	0.6993641057636679	-0.42931099641860576	-0.5744249804027085	-0.930143498246221	1.1590124354199385	-0.8113149947985693	1.4428134771666485	-0.6903811274400684	0.2903183394793638	0.4479415168031941	-0.035918307063717604	0.7478828684880644	-0.011456901444440507	-0.9640240788587537	0.0006044990843212173	0.5590350977680885	0.013834842322312758	'e-diferente-4-E-3'	1	'e'	'fe'	0	'diferente'	'E'	'f'	'NA'	0	4	1	'f'	'r'	'M'	'Locutor_0005M_M1_S'	0	0	1	1	0	0	0	0	0	0
338	338	5	0.7895856891908805	-0.5240073846935285	-0.10136456797858326	2.0157727741186564	0.03145646329184073	0.9115865111304461	0.24282010165943718	0.636952280605072	0.7913085070387086	0.789616361604553	0.8098746640271838	-0.1268221602280845	-0.6405821255230659	0.5729881102204669	-0.9126619146742613	-0.8210412082554444	-0.7499073755691634	-0.1832892730639561	0.45357055950892183	-0.06499099014213061	1.9134662119350099	-0.017284022106331676	-0.8637815111158346	-0.009328406666594269	1.4572894281784456	0.0063090826695490505	'en-diferente-4-T-0'	2	'en'	'ɾẽɪ̃'	0	'diferente'	'T'	'ɾ'	'ɪ'	1	4	0	'r'	'n'	'M'	'Locutor_0005M_M1_S'	0	1	1	0	0	1	1	0	1	1
339	339	5	-0.6985187645533673	-0.5373734850659255	-0.6631702215434004	1.1272487241273026	0.6936039205942731	0.700172109313128	-0.30033363063735585	-0.13094178454835836	1.4915699175383	0.0752019165469035	1.578403248246508	-0.9961018933257125	-0.5010217972590144	-0.32343370917090464	-0.9126619146742613	-0.8210412082554444	-0.8209600499759505	-1.7464566728227504	0.6623378792301708	0.20179659491884352	0.9569925865026104	-0.016128591854975297	0.4557439110420812	-0.023724214140264085	0.18766775622315673	0.0073788745792453935	'i-diferente-4-E-2'	3	'i'	'ʧɪ'	0	'diferente'	'E'	'ʧ'	'NA'	0	4	1	't'	'na'	'M'	'Locutor_0005M_M1_S'	0	0	1	1	0	0	0	0	0	0
340	340	5	-0.15519714309221203	-0.604777331555068	-0.5545899372605433	1.75812022817204	0.04548106692425618	1.3339771944222427	0.3689715444812525	0.06981728297232054	0.41934417695142057	0.2880843106391532	0.4870820167399826	-0.4677226782322822	1.1810776959670866	-0.5498176880199565	-0.852218450539385	2.4056358068825174	-0.8991167659166539	-0.006647211266670168	0.4303170857854198	-0.049300393018762816	1.5305575234064568	-0.014332306132279619	-1.0783085967757142	0.0034942400315821805	0.7704172561058388	0.012295925531949031	'i-e-1-T-0'	0	'i'	'ɪ'	0	'e'	'T'	'NA'	'NA'	0	1	1	'na'	'na'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
341	341	5	0.32077562457455644	0.6246652504920311	-0.4887109855849412	0.0046641440357222935	-0.3563335118404877	0.9423818194476637	0.14968116955846117	0.1841006537126519	-0.3075365709346291	-0.057545827471484845	-0.11096924310278149	0.11877003229292594	-0.45438590651456784	0.0005119219290401374	0.7202372548905374	0.16405009025800874	-0.7815631685643729	-0.2121027811847037	1.4315196321625268	0.008716598437069704	-1.1749428689136796	-0.03796762621836868	1.6562388943596689	-0.02354309978525343	-0.28850363612848556	0.01672159772395557	'eu-e-1-T-0'	0	'eu'	'ɪ'	1	'e'	'T'	'NA'	'NA'	0	1	1	'na'	'na'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
342	342	5	-0.767162130092289	-0.05895367500365438	-0.38624957047273745	0.9643211754700498	-0.28215382461581495	0.5958764517407835	-0.8654677870434708	0.20913754427863288	-0.8797195922433451	0.2176196594947601	-1.0187721741738112	-0.6944255395764611	-0.8495058425286371	-0.7313845202526829	-0.9126619146742613	-0.8210412082554444	-0.5405470742419288	0.9648096356513711	0.6510773546762423	0.02416380201447056	-0.3369003941128317	-0.0013476042027237472	-1.294701512644437	0.008602466658316878	-0.6917501869518001	0.03409199913896822	'e-que-1-T-0'	0	'e'	'kɪ'	0	'que'	'T'	'k'	'NA'	0	1	1	'u'	'na'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
343	343	5	0.3434409944633171	-0.6429711545974747	0.13945686305156402	2.315475334190786	0.40106483975374957	1.4255124791090876	0.5836095368481983	1.725603832523917	1.5705489094694498	1.8532295392914973	1.5743210421834524	-0.16555678094402151	-0.6713641284155449	-0.2406802970356993	-0.9126619146742613	-0.8210412082554444	-0.6837222873768355	0.13120699862385585	0.37324872703283535	-0.029168718809072187	2.176086786315812	-0.017233901221111767	-0.5773150855104452	-0.010125507283433649	0.7600054140022043	0.010267403501313492	'e-tenho-1-T-0'	0	'e'	'tẽ'	0	'tenho'	'T'	't'	'NA'	0	1	0	't'	'n'	'M'	'Locutor_0005M_M1_S'	0	0	1	0	0	0	0	0	0	0
344	344	5	0.9076065943070251	-0.9411986438922929	0.5991799912525493	-0.4396224025898114	2.3136711846044977	0.7850655427000802	0.5234715173857865	1.3589031828413194	-0.045563783595981885	1.6195261980004123	-0.16567844003772328	-1.2953752130850824	-1.0734940140876104	1.0615442871510208	-0.14082172604092077	0.44241838810138634	-0.6847605408307307	-0.474698814722486	0.3549283734191021	-0.033084141457886726	0.8578667785566202	-0.013712510938214802	-0.08461138723486153	-0.016445642258175124	-0.8988005409720811	0.03911020012656472	'un-tenho-2-O-2'	1	'un'	'ɲʊ'	0	'tenho'	'O'	'ɲ'	'NA'	0	2	1	'e'	'h'	'M'	'Locutor_0005M_M1_S'	0	1	0	0	1	0	0	0	0	0
345	345	5	1.1925645684387713	-0.04793708247527185	-0.12738018837012383	1.2757033851859794	-0.10027892518329465	0.7536720156590385	0.29758290198018145	0.9212660778800843	0.8603585736084702	0.880660033895227	0.8631128295000032	-1.2041859526529566	0.43793359793976133	-0.3320889379604693	0.7462802518045472	0.012046146680593652	-0.8227698219660036	0.09459960533613372	0.4826704298728048	-0.029473212422852443	0.3727137386080032	-0.011373191420376535	-0.5731060833461284	-0.012221592162183817	-0.12075801514149355	0.01630512918606761	'e-e-1-T-0'	0	'e'	'ɪ'	0	'e'	'T'	'NA'	'NA'	0	1	1	'na'	'na'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
346	346	5	-0.5327475750187528	-0.6256923768167824	0.329345572831382	1.0561162375233715	-0.7160984071117183	0.4273012841823361	0.7524688618262284	0.9066403572560827	0.9075515888471171	1.0796914899273478	1.166217258648618	-1.359470407871955	-1.1446779566341523	3.626294720609674	-0.6896862713073002	1.028951899665574	-0.6772092931261038	-0.4292507034729904	0.534891002095639	-0.03371773394558796	-0.3280196781483227	-0.003825410046190751	-0.9906718589617538	0.0038831532632415673	-0.8621889259390524	0.031058296521017745	'u-o-1-T-0'	0	'u'	'o'	0	'o'	'T'	'NA'	'NA'	0	1	1	'na'	'na'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
347	347	5	-0.890831227434413	1.9152033728450453	2.039877368784491	1.0105903151113886	-0.6647184444854799	0.12089287306718839	-0.5862244998110905	0.04465670311861272	-0.6963555388789594	-0.6633543909984173	0.795388533947983	-1.338561959478202	-0.8495058425286371	-0.7313845202526829	-0.9126619146742613	-0.8210412082554444	-0.9424193341603684	-0.6234669317999487	1.094997808700523	0.019267210157149262	-0.6254975730333497	-0.0056874695064732285	-1.383910778870936	0.0002790705867496684	-0.5501080631966623	0.027412510503424154	'i-que-1-T-0'	0	'i'	'kɪ'	0	'que'	'T'	'k'	'NA'	0	1	1	'u'	'na'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
348	348	5	-0.09328127432670472	1.6924370163055393	0.3916582093637212	0.3425873321584609	-0.8011048512056774	0.8257727762020864	-0.32538382875111505	0.2444764361679039	-0.17231949722370482	-0.39414669955226495	0.1538629299352105	0.8954937753724007	-0.6070652231744971	-0.1383937631975802	0.13685223753079848	0.4658727436247835	-0.9279319547194848	-1.079080606491194	1.241073830412128	0.005880022300436686	0.0528952230497632	-0.01494823098819496	0.7620238027196088	-0.028358897444970034	0.3729886827685451	0.008891220452807155	'a-está-1-T-0'	1	'a'	'ta'	0	'está'	'T'	't'	'NA'	0	1	1	't'	'na'	'M'	'Locutor_0005M_M1_S'	0	0	1	0	0	0	0	0	0	0
349	349	5	-0.10955780398194497	-1.1657300460822788	0.2851071267687643	1.074147675766653	0.9466636038653321	1.3900291830877154	0.8084896066222453	1.9712761382388437	0.962635868218061	2.2758490053572316	0.8798562904576165	-1.211084769743629	-1.0191622899444026	0.23903351336155854	-0.6337151904070193	1.192926168611757	-0.5924004791604381	-1.5959375427035676	0.43050400323274357	-0.06514840934109084	0.9410455192906099	-0.009219686325057477	-1.2343074567104464	0.015401991807891015	-0.8702617363763937	0.03278945335970948	'i-me-1-T-0'	0	'i'	'mɪ'	0	'me'	'T'	'm'	'NA'	0	1	1	'm'	'na'	'M'	'Locutor_0005M_M1_S'	0	1	1	0	1	0	0	0	0	0
350	350	5	-0.5327475750185677	-0.11580664840103046	1.2385622596570778	1.313882138444263	0.03690174511058629	0.3633999286641023	0.37822598294638615	-0.003935002636152543	0.6180523319158463	0.03895440090230132	0.8367277971121062	-0.8344417232149389	-0.7712258423111754	0.017425185334536696	-0.9126619146742613	-0.8210412082554444	-0.5928535213506833	0.33981386851449397	0.7155536482976785	0.029331471687894562	0.020684993961620445	-0.00695699244085634	-0.6174917483002786	-0.011844459203082826	-0.18914713440804068	0.017730533500352808	'a-deixamdo-3-T-0'	1	'a'	'ʃɐ͂'	0	'deixamdo'	'T'	'ʃ'	'NA'	0	3	0	'x'	'm'	'M'	'Locutor_0005M_M1_S'	0	0	1	1	0	0	0	0	0	0
351	351	5	-0.5988611501813469	-1.1127199488612347	-0.4895845810876957	1.0724370097782718	-0.007397809099207905	1.043437006854343	0.42296789860054834	1.7475854823908912	0.5668760519080979	2.046784961697335	0.5106297448920919	-1.344526572887812	-1.0080652165271335	0.5591422990939368	0.13014027250534238	0.19952161961546663	-0.7914493962639345	0.35269299303309026	0.23449977723628013	-0.011968745171149556	1.1199885681382076	-0.011315380330231706	-0.6193811641242107	-0.006292121384474489	-1.1459849099040103	-0.027301816697014588	'u-deixando-3-O-3'	0	'u'	'deɪ'	0	'deixando'	'O'	'd'	'ɪ'	0	3	1	'na'	'e'	'M'	'Locutor_0005M_M1_S'	0	1	1	0	0	1	1	0	1	1
352	352	5	0.585204269788854	-0.7669937117618408	-0.49232896891809996	2.386029729084454	-0.22616390020675628	1.80000460237264	0.4318468597683581	2.1889874297382677	0.44941115474749116	2.3329765573716426	0.4452795295314372	-1.1069389033348187	-1.0478215313289079	1.4585930021896254	-0.4437023900364951	0.5782050173248378	-0.7372915015519259	-0.5404252307524187	0.33327890110086145	-0.015414515093432637	0.9208337794979894	-0.010151279061883596	-1.398660768847433	0.11898959817471554	-0.45814924124997286	0.024284561700551568	'in-assim-2-T-0'	1	'in'	'sĩ'	0	'assim'	'T'	's'	'NA'	1	2	1	's'	'm'	'M'	'Locutor_0005M_M1_S'	0	0	1	1	0	0	0	0	0	0
353	353	5	0.4088189920966301	-0.09195917529160205	1.439086548174814	0.6970178840254302	1.2530306737794363	0.27381258691864185	0.1393812850955358	0.3501664867952056	1.2624076267116706	0.36188335372545544	1.1955580090855895	0.2571941833525319	-0.6617305597100227	0.6092816128196463	-0.9126619146742613	-0.8210412082554444	-0.7319461470364059	-0.605496235087191	0.820740430023454	0.0279674127181022	-0.037022463708040056	-0.006968252471921984	0.460138829085983	-0.022935294197611287	0.8451247679626359	0.00955338355155996	'ai-mais-1-T-0'	0	'ai'	'ma'	1	'mais'	'T'	'NA'	'NA'	0	1	1	'm'	's'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
354	354	5	-0.44775446222574067	-0.3156433962038623	-0.19689274545825386	-0.31640476820960267	0.37897868248828226	0.2549129846716613	-0.1951398851666851	0.2076906681614151	0.4126773039985732	0.3107786822828214	0.6649867422237182	0.07763577458925287	1.108111982305589	-0.23225722728547302	-0.9126619146742613	-0.8210412082554444	-0.560521940097664	0.8725999641685531	0.14610469490008346	-0.021375607269070864	0.5855077299293058	-0.013535093963424784	0.7423059998516012	-0.020018897404359616	-0.6735230150709177	0.014032169987911194	'o-motivado-4-E-4'	0	'o'	'mo'	0	'motivado'	'E'	'm'	'NA'	0	4	1	'm'	't'	'M'	'Locutor_0005M_M1_S'	0	1	1	0	1	0	0	0	0	0
355	355	5	-0.6204151033602591	-0.7106310579004504	-0.5941689985237425	0.8468506734763009	-0.37665300377502603	0.29468756648738414	0.1200351769414367	0.2761462926177657	0.09459141457952629	0.5203418617893358	0.147468129261196	-0.5948518472632367	-0.8036961083554464	-0.5263403955097485	-0.7680664796719283	1.4932919332627963	-0.9233535084934275	0.21433577586661876	0.7907863241232043	0.02216652833222304	1.6825410217465124	-0.01668829694959562	-0.1642914366103845	-0.02020787184949303	-0.4383238134811653	0.014585643925465819	'i-motivado-4-E-3'	1	'i'	'ʧi'	0	'motivado'	'E'	'ʧ'	'NA'	0	4	1	't'	'v'	'M'	'Locutor_0005M_M1_S'	0	0	1	1	0	0	0	0	0	0
356	356	5	1.0073361144975992	1.6725282669868937	-0.31788651234081616	0.04519602645899487	-0.42435352929791775	0.7718569006622134	0.3892104651834601	-0.3755665135133985	0.5217416060266226	-0.9676504315608384	0.8039406771434114	0.8138767729205023	-0.7013922917202269	0.5569128923783611	1.6969483941662271	-0.35081318890812	-0.7412764253096864	-0.3332008107101111	1.0176620264337068	0.0216987988347941	-0.413953995147545	-0.00387744476642602	1.3442284339644688	-0.02596886338636476	-0.21698659047491878	0.01046428769844596	'a-motivado-4-T-0'	2	'a'	'va'	0	'motivado'	'T'	'v'	'NA'	0	4	1	'v'	'd'	'M'	'Locutor_0005M_M1_S'	0	1	1	1	0	0	0	0	0	0
357	357	5	-0.49101520889248257	-0.4967520217818621	-0.9457635222118724	0.6875388742459406	-0.5703633776411463	1.2108739440372143	-0.13446802396381866	0.8260176023925985	0.25689806044322716	0.9566904879657829	0.2847336004231539	-0.5822691618588454	-0.7184222091066839	0.32810770925646915	-0.9126619146742613	-0.8210412082554444	-0.7961906437641394	0.2145250902770532	0.4698688752446487	-0.09041261327987121	2.2447433162653905	-0.016129413492390082	0.4078210002239787	-0.022624574074007378	-0.5987725613392195	0.022304729868950983	'u-motivado-4-O-2'	3	'u'	'dʊ'	0	'motivado'	'O'	'd'	'NA'	0	4	1	'd'	'na'	'M'	'Locutor_0005M_M1_S'	0	1	1	0	0	0	0	0	0	0
358	358	5	-0.4815139720735904	1.6275882973171794	-0.6477045288505328	0.4988254566599705	-0.7877793997846698	0.48652495655968514	-0.317210112381696	-0.3163180152329031	1.1634907184418206	-0.895601425440608	1.5740497499587085	0.07406662782070816	-0.8495058425286371	-0.7313845202526829	0.24368168868516266	0.5116394413150496	-0.7006708656343258	0.2063392727607903	0.7149433300772502	0.021694978047191144	-0.7145881611765968	-0.04504236469959914	-0.9109353815765731	0.003852233168106986	-0.726259058114506	0.030531134559458238	'a-está-2-T-0'	1	'a'	'ta'	0	'está'	'T'	't'	'NA'	0	2	1	't'	'na'	'M'	'Locutor_0005M_M1_S'	0	0	1	0	0	0	0	0	0	0
359	359	5	-0.3577052624157835	-1.1789503307030311	-0.5290015622511798	0.8473705263762581	1.2579253300133681	0.7510984640077487	1.5054300479975233	1.548954466150442	0.7862953877380461	1.8851008239633205	0.7467970345925329	-1.0930493938705461	-0.9039760128214136	0.3374543030712868	-0.4799222831573051	1.0354618233413266	-0.6006355048535803	0.6671979737490156	0.2243223014880439	-0.012241538590725307	1.8421371663240225	-0.014058933935908395	-0.6995086359246979	-0.011995083638428128	-0.9261647347257257	0.04722633337741471	'i-me-1-T-0'	0	'i'	'mɪ'	0	'me'	'T'	'm'	'NA'	0	1	1	'm'	'na'	'M'	'Locutor_0005M_M1_S'	0	1	1	0	1	0	0	0	0	0
360	360	5	-0.44828635510525994	-0.3165982020464161	-0.21354310298552134	0.7859368549674121	-0.17541375010840263	1.1867101963571656	0.5336754335592578	0.8730201922170802	-0.016356543843861163	0.934387332560929	0.0331531761401917	-0.7045070096498285	-0.8173862228537778	-0.15107456474320724	-0.2250227541232062	1.0197251443535535	-0.809031579204284	0.8301569212537133	0.3452178563316743	-0.017010522946520428	1.0074263742486655	-0.015008254180880585	-0.06589011471798888	-0.018366369272111355	-0.2935907706435188	0.01486935108747216	'u-mesmo-2-O-2'	1	'u'	'mʊ'	0	'mesmo'	'O'	'm'	'NA'	0	2	1	'm'	'na'	'M'	'Locutor_0005M_M1_S'	0	1	1	0	1	0	0	0	0	0
361	361	5	-0.8495060231056678	-0.19144124078303115	-0.4238514195013981	0.9145991061974065	-0.3349615462197324	0.4712615311138931	1.5277174269273497	1.1555143907486167	1.2285112622566177	1.1529344698126898	1.395966757390634	-0.9819192917574594	-0.9960244151632973	-0.7313845202526829	0.14559769155313756	0.3437478044183569	-1.0245585144979175	-0.6642687691112852	0.7424607099841295	0.02186802482594987	-0.48173198456443256	-0.0033823589986954478	-1.0103380948142557	0.0047000252482663684	-0.9204956976595834	0.030960307119847368	'e-realmente-4-E-4'	0	'e'	'Xe'	0	'realmente'	'E'	'X'	'NA'	0	4	1	'r'	'a'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
362	362	5	-0.7543667699156894	-1.2352843914048097	0.5004714889501033	-0.3422649378051358	-0.6857434411789382	0.7351848869605532	-0.6749979288594647	0.0006531428375915371	-0.6388394145445037	0.4554495676699305	-0.9035002800196912	-1.0410284722175387	-0.9960244151632973	-0.7313845202526829	0.7455935230693022	-0.2831377838036217	-0.9884564437585962	-0.3525613047005823	0.4574885770732427	-0.014062309314421699	-0.2461833502012453	-0.008913334268962706	-0.5379564751616	-0.005956167335200006	-0.7412718799902527	0.022399554902620186	'au-realmente-4-E-3'	1	'au'	'aʊ'	1	'realmente'	'E'	'NA'	'NA'	1	4	1	'e'	'm'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
363	363	5	0.5170753401280438	-0.844137240064618	0.07754192304091675	1.024643320225029	1.5576712051808679	0.925959926382652	0.5985978255450848	1.3142653431432363	2.0155341084533984	1.5419725725202404	2.051715321458853	-0.9926471065441473	-0.8635729869528476	1.0302384057634206	-0.35286157495230863	0.8950056847357826	-0.5688941757820102	0.596671527680528	0.659952368789904	0.10623190162491009	1.486617239270511	-0.014570616602719634	-1.0798549547289784	0.008558189031482146	0.2475196264331159	0.01238565273650287	'en-realmente-4-T-0'	2	'en'	'mẽɪ̃'	0	'realmente'	'T'	'm'	'ɪ'	1	4	0	'm'	'n'	'M'	'Locutor_0005M_M1_S'	0	1	1	0	1	1	1	0	1	1
364	364	5	-0.3777235035760954	-0.9036522117192692	-0.014992264988496528	1.9195836335567746	-0.3916474899040117	1.195451169560199	-0.4575979715067808	0.39307718830664595	0.8324001869386638	0.7009499036052439	0.9570018011658777	-0.8651887715078643	-0.5001802671967924	-0.7313845202526829	-0.2785063295034442	0.8448005073290894	-0.5560926975690665	-0.9699987469700349	0.6016461642896322	0.034744319350870155	-0.4297626840808009	0.008029942756863011	-1.3956609448796988	0.026587595702973265	-0.9866609152142357	0.048524985870543574	'i-e-1-T-0'	0	'i'	'ɪ'	0	'e'	'T'	'NA'	'NA'	0	1	1	'na'	'na'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
365	365	5	-0.34911197176134484	-0.6849114962010506	-0.2648805321270693	0.8215135439304919	0.18624795986038425	0.010599375169630096	0.40539306415228527	0.41298670610008925	0.614462471062556	0.6390590369538813	0.6833606169642592	-0.8896154863124013	-0.7222021441456116	-0.15901333357536632	-0.9126619146742613	-0.8210412082554444	-0.6210790751825594	-0.27755096989222205	0.6560562046086943	0.0704941567860295	1.9609759111521277	-0.01587614808792963	-1.0790902145542407	-0.003405912088367422	0.07183884634317747	0.011992386157485777	'i-parti-2-T-0'	1	'i'	'ʧi'	0	'parti'	'T'	'ʧ'	'NA'	0	2	1	't'	'na'	'M'	'Locutor_0005M_M1_S'	0	0	1	1	0	0	0	0	0	0
366	366	5	-0.234665844502343	0.6103377980503745	0.23521131680686555	0.30124832312923094	0.28161827919099786	-0.30455291843465815	0.48035303707449273	-0.32235637172994996	0.8676292146513191	-0.5267013574090232	1.166640037799104	-0.8770953834928232	-0.8289635578316397	3.3531303554727523	-0.9126619146742613	-0.8210412082554444	-0.6021960464102443	-1.0194053239995715	1.0422683238326298	0.029255955275630866	-0.4726849593857423	0.007617153188772746	0.10196118086843821	-0.016275298051476268	0.01176956495199492	0.01497835397346581	'a-pra-1-T-0'	0	'a'	'pɾa'	0	'pra'	'T'	'ɾ'	'NA'	0	1	1	'r'	'na'	'M'	'Locutor_0005M_M1_S'	0	1	1	0	0	0	0	0	0	0
367	367	5	0.2374244304409499	-1.2950140940700892	0.9353951317980231	-1.1494323376562683	2.3118629994192337	0.5758794267441653	-0.6400411296928911	0.01598172277637853	0.6574021008157942	0.49180160466037875	0.3551005263842585	-0.6046542385909072	-0.7729086167257326	-0.3247171930960097	-0.7330748112277689	3.0175116949511427	-0.5151505860379645	-1.0836347599162957	0.8443968525583001	0.027068902659203545	0.8247613094542421	-0.012424219891653198	1.2978429200637946	-0.024399713999347185	-0.7630818332076921	0.03241541420602972	'un-uma-2-T-0'	0	'un'	'ũ'	0	'uma'	'T'	'NA'	'NA'	0	2	1	'na'	'na'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
368	368	5	0.9384069599020616	-1.1074925551850427	1.5524754749608565	-0.18276706052572983	1.007471994262259	0.44780073373148177	0.16136861968775476	0.1388372222260954	0.6293086976509579	0.5378419329738066	0.8713201262601759	-1.0879282339090084	-0.9185640429684202	0.7154654973730047	-0.5063237310138916	0.9596880724518685	-0.6780342246796822	0.05044447251789254	0.598183834923704	0.3765887158039677	0.3135673184032046	-0.01384878954809995	0.6404341369431317	-0.02054273213821997	-0.469711614600353	0.015190900273012297	'a-uma-2-O-2'	1	'a'	'ma'	0	'uma'	'O'	'm'	'NA'	0	2	1	'm'	'na'	'M'	'Locutor_0005M_M1_S'	0	1	1	0	1	0	0	0	0	0
